episode_id,cell_id,x,y,z,surface_normal_x,surface_normal_y,surface_normal_z,force_N,rpm,feed_mm_s,step_over_mm,step_over_ratio,pass_count,roughness_before,roughness_after,scratch_before,scratch_after,ra_before_um,ra_after_um,rz_before_um,rz_after_um,clearcoat_before_um,clearcoat_after_um,clearcoat_removed_um,is_defect,dwell_weighted_s,contact_steps,recipe_id,surface_seed
0,473,0.015000,0.107000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.093113,0.104287,0.000000,0.000000,0.073624,0.087481,0.373435,0.420189,40.0000,38.7198,1.280208,0,35.2622,388,recipe_00020,1000
0,474,0.015000,0.109000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.088968,0.107066,0.000000,0.000000,0.071769,0.091350,0.355643,0.419140,40.0000,38.7720,1.227980,0,34.1448,384,recipe_00020,1000
0,475,0.015000,0.111000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.084299,0.104739,0.000000,0.000000,0.068992,0.087505,0.325879,0.404006,40.0000,38.8251,1.174920,0,32.8975,378,recipe_00020,1000
0,476,0.015000,0.113000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.080093,0.101919,0.000000,0.000000,0.066907,0.084035,0.303409,0.384968,40.0000,38.8634,1.136622,0,31.5325,370,recipe_00020,1000
0,477,0.015000,0.115000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.075982,0.100762,0.000000,0.000000,0.064570,0.083415,0.280860,0.364270,40.0000,38.8795,1.120484,0,30.1988,366,recipe_00020,1000
0,478,0.015000,0.117000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.071382,0.101183,0.000000,0.000000,0.061175,0.084286,0.252016,0.358216,40.0000,38.8871,1.112870,0,28.7272,358,recipe_00020,1000
0,479,0.015000,0.119000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.069011,0.101643,0.000000,0.000000,0.059631,0.084770,0.237691,0.358473,40.0000,38.9069,1.093117,0,27.1318,346,recipe_00020,1000
0,480,0.017000,0.001000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.396465,0.273827,0.494471,0.232579,0.305134,0.205616,1.388812,1.100643,40.0000,39.2352,0.764799,1,27.0019,352,recipe_00020,1000
0,481,0.017000,0.003000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.397069,0.275094,0.752038,0.425204,0.306147,0.207373,1.391174,1.118285,40.0000,39.2931,0.706919,1,28.6634,364,recipe_00020,1000
0,482,0.017000,0.005000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.397944,0.278660,1.000712,0.573504,0.310206,0.214035,1.399690,1.137269,40.0000,39.3422,0.657769,1,30.2110,372,recipe_00020,1000
0,483,0.017000,0.007000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.458912,0.329559,1.125478,0.693331,0.376065,0.262453,1.590668,1.309388,40.0000,39.3629,0.637077,1,31.7194,380,recipe_00020,1000
0,484,0.017000,0.009000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.549725,0.409020,1.158605,0.703143,0.464989,0.330865,1.895412,1.596226,40.0000,39.3502,0.649764,1,33.1299,386,recipe_00020,1000
0,485,0.017000,0.011000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.604114,0.454532,0.928287,0.547601,0.520022,0.375196,2.021281,1.728292,40.0000,39.3007,0.699296,1,34.4285,390,recipe_00020,1000
0,486,0.017000,0.013000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.624177,0.464209,0.469314,0.298468,0.551600,0.394307,2.029973,1.671399,40.0000,39.2079,0.792095,1,35.6944,396,recipe_00020,1000
0,487,0.017000,0.015000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.621758,0.454549,0.000000,0.000000,0.551638,0.388313,2.027531,1.613804,40.0000,39.0837,0.916304,1,36.8696,402,recipe_00020,1000
0,488,0.017000,0.017000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.621273,0.441405,0.000000,0.000000,0.552038,0.380418,2.031689,1.568825,40.0000,38.9973,1.002669,1,38.9579,450,recipe_00020,1000
0,489,0.017000,0.019000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.620509,0.425927,0.931474,0.718530,0.552170,0.365570,2.031689,1.545962,40.0000,39.3477,0.652260,1,40.6350,478,recipe_00020,1000
0,490,0.017000,0.021000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.620989,0.412088,0.327463,0.221663,0.551958,0.352429,2.032996,1.532476,40.0000,39.2334,0.766609,1,41.9022,490,recipe_00020,1000
0,491,0.017000,0.023000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.623633,0.400895,0.551543,0.407791,0.552818,0.343345,2.033370,1.512244,40.0000,39.2713,0.728657,1,43.0965,502,recipe_00020,1000
0,492,0.017000,0.025000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.625478,0.390658,0.085510,0.024246,0.553704,0.335658,2.033370,1.445275,40.0000,39.1106,0.889386,1,44.1197,510,recipe_00020,1000
0,493,0.017000,0.027000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.634656,0.389012,0.000000,0.000000,0.565564,0.333616,2.033370,1.441452,40.0000,38.6944,1.305595,1,45.0083,516,recipe_00020,1000
0,494,0.017000,0.029000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.624734,0.385856,0.000000,0.000000,0.550848,0.328730,2.033370,1.441452,40.0000,38.6053,1.394705,0,45.8479,524,recipe_00020,1000
0,495,0.017000,0.031000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.566717,0.347900,0.000000,0.000000,0.485422,0.289776,1.930983,1.379542,40.0000,38.5914,1.408585,0,46.4527,526,recipe_00020,1000
0,496,0.017000,0.033000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.500088,0.295442,0.000000,0.000000,0.427199,0.246256,1.646667,1.074159,40.0000,38.5897,1.410297,0,47.0006,530,recipe_00020,1000
0,497,0.017000,0.035000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.452667,0.262524,0.000000,0.000000,0.376637,0.213752,1.549905,0.944378,40.0000,38.5959,1.404098,0,47.4429,534,recipe_00020,1000
0,498,0.017000,0.037000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,8,0.427394,0.251326,0.000000,0.000000,0.341187,0.197892,1.482329,0.928603,40.0000,38.5895,1.410548,0,48.6388,574,recipe_00020,1000
0,499,0.017000,0.039000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.391061,0.238409,0.000000,0.000000,0.295955,0.179464,1.405165,0.921738,40.0000,38.5900,1.410040,0,49.7027,606,recipe_00020,1000
0,500,0.017000,0.041000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.367699,0.231079,0.000000,0.000000,0.266981,0.168303,1.367189,0.932082,40.0000,38.5982,1.401795,0,50.2367,616,recipe_00020,1000
0,501,0.017000,0.043000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.360459,0.228439,0.000000,0.000000,0.254356,0.163907,1.367376,0.940861,40.0000,38.5941,1.405853,0,50.6250,622,recipe_00020,1000
0,502,0.017000,0.045000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.348816,0.222732,0.000000,0.000000,0.238493,0.155361,1.367376,0.944473,40.0000,38.5730,1.427020,0,51.0026,630,recipe_00020,1000
0,503,0.017000,0.047000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.333018,0.213832,0.000000,0.000000,0.216580,0.143178,1.367376,0.944473,40.0000,38.5481,1.451885,0,51.1848,632,recipe_00020,1000
0,504,0.017000,0.049000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.313699,0.202487,0.000000,0.000000,0.192355,0.130416,1.335467,0.925694,40.0000,38.5347,1.465265,0,51.2622,632,recipe_00020,1000
0,505,0.017000,0.051000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.291180,0.189417,0.000000,0.000000,0.166626,0.118905,1.312024,0.904544,40.0000,38.5402,1.459753,0,51.3259,634,recipe_00020,1000
0,506,0.017000,0.053000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.264390,0.174601,0.000000,0.000000,0.140171,0.108359,1.286488,0.876509,40.0000,38.5636,1.436425,0,51.2387,632,recipe_00020,1000
0,507,0.017000,0.055000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.232679,0.155629,0.000000,0.000000,0.119267,0.096703,1.169653,0.793564,40.0000,38.5927,1.407299,0,51.1373,632,recipe_00020,1000
0,508,0.017000,0.057000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,8,0.239598,0.147784,0.000000,0.000000,0.124735,0.091860,1.208964,0.763833,40.0000,38.5939,1.406099,0,51.6864,662,recipe_00020,1000
0,509,0.017000,0.059000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,7,0.302324,0.169302,0.000000,0.000000,0.159250,0.097480,1.506670,0.878856,40.0000,38.5876,1.412397,0,52.2451,688,recipe_00020,1000
0,510,0.017000,0.061000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,7,0.365385,0.198403,0.000000,0.000000,0.207701,0.107755,1.725694,1.013831,40.0000,38.5940,1.406015,0,52.2897,690,recipe_00020,1000
0,511,0.017000,0.063000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,8,0.417633,0.225741,0.000000,0.000000,0.259021,0.129766,1.813871,1.104637,40.0000,38.6026,1.397375,0,52.0657,680,recipe_00020,1000
0,512,0.017000,0.065000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,8,0.460772,0.249638,0.000000,0.000000,0.308578,0.156745,1.876300,1.149618,40.0000,38.6211,1.378941,0,51.3029,644,recipe_00020,1000
0,513,0.017000,0.067000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.502710,0.275105,0.000000,0.000000,0.359394,0.186047,1.899996,1.173968,40.0000,38.6160,1.384020,0,51.1258,630,recipe_00020,1000
0,514,0.017000,0.069000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.543874,0.302973,0.000000,0.000000,0.411428,0.217840,1.942539,1.212410,40.0000,38.5963,1.403698,0,51.2564,632,recipe_00020,1000
0,515,0.017000,0.071000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.579356,0.327778,0.055882,0.024777,0.455462,0.246079,1.983398,1.253278,40.0000,38.6328,1.367228,1,51.2815,632,recipe_00020,1000
0,516,0.017000,0.073000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.593135,0.337333,0.731934,0.330543,0.474264,0.258469,1.985845,1.248299,40.0000,39.0209,0.979085,1,51.2468,632,recipe_00020,1000
0,517,0.017000,0.075000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.590153,0.335720,1.550340,0.917182,0.472532,0.257695,1.978282,1.223985,40.0000,39.2682,0.731788,1,51.1071,630,recipe_00020,1000
0,518,0.017000,0.077000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.587450,0.334549,0.745537,0.311276,0.469630,0.255030,1.965378,1.221691,40.0000,39.0314,0.968573,1,50.8632,626,recipe_00020,1000
0,519,0.017000,0.079000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.577552,0.332924,0.000000,0.000000,0.453680,0.249663,1.953120,1.227079,40.0000,38.5854,1.414619,1,50.5602,622,recipe_00020,1000
0,520,0.017000,0.081000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.551882,0.325476,0.000000,0.000000,0.417471,0.235490,1.944917,1.236713,40.0000,38.5123,1.487742,0,50.0654,612,recipe_00020,1000
0,521,0.017000,0.083000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.520492,0.314102,0.000000,0.000000,0.373027,0.218869,1.932544,1.250859,40.0000,38.5161,1.483946,0,49.4260,598,recipe_00020,1000
0,522,0.017000,0.085000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,8,0.486696,0.299693,0.000000,0.000000,0.326651,0.201540,1.932544,1.268342,40.0000,38.5380,1.462046,0,48.1859,558,recipe_00020,1000
0,523,0.017000,0.087000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.449380,0.282090,0.000000,0.000000,0.280314,0.183532,1.911179,1.271656,40.0000,38.5517,1.448295,0,47.3094,532,recipe_00020,1000
0,524,0.017000,0.089000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.397808,0.255055,0.000000,0.000000,0.230345,0.159610,1.857925,1.250536,40.0000,38.5515,1.448459,0,46.8375,528,recipe_00020,1000
0,525,0.017000,0.091000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.321779,0.213498,0.000000,0.000000,0.173150,0.131954,1.610257,1.078483,40.0000,38.5452,1.454780,0,46.2609,524,recipe_00020,1000
0,526,0.017000,0.093000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.212123,0.155946,0.000000,0.000000,0.117482,0.106228,0.931671,0.680764,40.0000,38.5379,1.462072,0,45.5828,520,recipe_00020,1000
0,527,0.017000,0.095000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.114292,0.114495,0.000000,0.000000,0.083783,0.092430,0.464446,0.442476,40.0000,38.5382,1.461754,0,44.7610,514,recipe_00020,1000
0,528,0.017000,0.097000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.091484,0.108947,0.000000,0.000000,0.071558,0.087573,0.359682,0.405883,40.0000,38.5488,1.451230,0,43.8474,508,recipe_00020,1000
0,529,0.017000,0.099000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.086300,0.105935,0.000000,0.000000,0.067884,0.083346,0.349137,0.406250,40.0000,38.5659,1.434136,0,42.7556,498,recipe_00020,1000
0,530,0.017000,0.101000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.086415,0.101783,0.000000,0.000000,0.068751,0.078834,0.344068,0.404474,40.0000,38.5848,1.415195,0,41.5854,488,recipe_00020,1000
0,531,0.017000,0.103000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.089461,0.096863,0.000000,0.000000,0.071415,0.075036,0.359154,0.397401,40.0000,38.6070,1.392984,0,40.2996,476,recipe_00020,1000
0,532,0.017000,0.105000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.091446,0.092546,0.000000,0.000000,0.072995,0.073653,0.362213,0.384457,40.0000,38.6489,1.351060,0,38.3508,436,recipe_00020,1000
0,533,0.017000,0.107000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.091051,0.091374,0.000000,0.000000,0.073269,0.075682,0.358445,0.375713,40.0000,38.7008,1.299176,0,36.5426,400,recipe_00020,1000
0,534,0.017000,0.109000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.089099,0.095116,0.000000,0.000000,0.073381,0.081219,0.344488,0.372145,40.0000,38.7502,1.249803,0,35.3868,396,recipe_00020,1000
0,535,0.017000,0.111000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.086343,0.091939,0.000000,0.000000,0.071185,0.079181,0.323721,0.352681,40.0000,38.7983,1.201743,0,34.0978,390,recipe_00020,1000
0,536,0.017000,0.113000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.082824,0.087567,0.000000,0.000000,0.068346,0.074241,0.309731,0.328984,40.0000,38.8324,1.167593,0,32.6881,382,recipe_00020,1000
0,537,0.017000,0.115000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.077871,0.085172,0.000000,0.000000,0.064801,0.072249,0.293119,0.312428,40.0000,38.8478,1.152207,0,31.3071,378,recipe_00020,1000
0,538,0.017000,0.117000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.071600,0.085031,0.000000,0.000000,0.060228,0.072170,0.267499,0.309345,40.0000,38.8576,1.142436,0,29.7862,370,recipe_00020,1000
0,539,0.017000,0.119000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.068312,0.085343,0.000000,0.000000,0.058112,0.072432,0.249060,0.310639,40.0000,38.8796,1.120359,0,28.1397,358,recipe_00020,1000
0,540,0.019000,0.001000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.391302,0.258189,0.000000,0.000000,0.300504,0.190318,1.363861,1.052142,40.0000,39.0341,0.965900,1,27.9296,364,recipe_00020,1000
0,541,0.019000,0.003000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.391818,0.259634,0.047754,0.000000,0.301501,0.192962,1.376406,1.069784,40.0000,39.0140,0.986000,1,29.6409,376,recipe_00020,1000
0,542,0.019000,0.005000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.390526,0.263113,0.161427,0.022605,0.302154,0.199577,1.384921,1.088768,40.0000,39.0252,0.974808,1,31.2368,384,recipe_00020,1000
0,543,0.019000,0.007000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.446756,0.312932,0.314078,0.130646,0.365494,0.247535,1.533223,1.252365,40.0000,39.0782,0.921793,1,32.7919,392,recipe_00020,1000
0,544,0.019000,0.009000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.543584,0.397282,0.589387,0.313113,0.462331,0.323963,1.852624,1.543608,40.0000,39.1635,0.836487,1,34.2469,398,recipe_00020,1000
0,545,0.019000,0.011000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.596308,0.442874,0.779588,0.452660,0.517387,0.369522,1.986486,1.678155,40.0000,39.2452,0.754842,1,35.5874,402,recipe_00020,1000
0,546,0.019000,0.013000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.624893,0.461947,0.795697,0.541421,0.556500,0.394653,2.020584,1.669943,40.0000,39.2913,0.708664,1,36.8925,408,recipe_00020,1000
0,547,0.019000,0.015000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,4,0.619308,0.450233,0.701116,0.486919,0.550410,0.386977,2.013657,1.622870,40.0000,39.2979,0.702107,1,38.1035,414,recipe_00020,1000
0,548,0.019000,0.017000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.619651,0.436036,0.412268,0.298804,0.550203,0.376171,2.023722,1.590817,40.0000,39.2548,0.745214,1,40.2240,462,recipe_00020,1000
0,549,0.019000,0.019000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.618511,0.419492,0.595667,0.415763,0.548956,0.358837,2.025992,1.567987,40.0000,39.2905,0.709483,1,41.9760,492,recipe_00020,1000
0,550,0.019000,0.021000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.622147,0.407050,0.777772,0.559882,0.552299,0.347097,2.034021,1.542133,40.0000,39.2976,0.702449,1,43.3260,506,recipe_00020,1000
0,551,0.019000,0.023000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.625924,0.396467,0.567306,0.395812,0.553935,0.338253,2.036659,1.503393,40.0000,39.2512,0.748845,1,44.5546,518,recipe_00020,1000
0,552,0.019000,0.025000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.628586,0.386713,0.000000,0.000000,0.555531,0.330652,2.036659,1.419031,40.0000,38.8490,1.151003,1,45.6089,526,recipe_00020,1000
0,553,0.019000,0.027000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.637605,0.383114,0.000000,0.000000,0.567581,0.326652,2.036659,1.389318,40.0000,38.6502,1.349774,1,46.5250,532,recipe_00020,1000
0,554,0.019000,0.029000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.631429,0.380915,0.000000,0.000000,0.557900,0.322793,2.036659,1.389318,40.0000,38.5887,1.411268,1,47.3887,540,recipe_00020,1000
0,555,0.019000,0.031000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.571727,0.344087,0.000000,0.000000,0.488110,0.283171,1.946689,1.339454,40.0000,38.5641,1.435922,0,48.0138,542,recipe_00020,1000
0,556,0.019000,0.033000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.505450,0.295137,0.000000,0.000000,0.425960,0.240285,1.721740,1.096223,40.0000,38.5595,1.440450,0,48.5783,546,recipe_00020,1000
0,557,0.019000,0.035000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.435463,0.246605,0.000000,0.000000,0.359424,0.199349,1.524736,0.885607,40.0000,38.5658,1.434155,0,49.0333,550,recipe_00020,1000
0,558,0.019000,0.037000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,8,0.409109,0.237421,0.000000,0.000000,0.325088,0.186544,1.433680,0.872901,40.0000,38.5611,1.438943,0,50.2380,590,recipe_00020,1000
0,559,0.019000,0.039000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.386554,0.231717,0.000000,0.000000,0.299057,0.178531,1.352206,0.868835,40.0000,38.5626,1.437379,0,51.3525,624,recipe_00020,1000
0,560,0.019000,0.041000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.393522,0.239534,0.000000,0.000000,0.299677,0.183282,1.383138,0.899475,40.0000,38.5715,1.428529,0,51.9452,636,recipe_00020,1000
0,561,0.019000,0.043000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.401289,0.244718,0.000000,0.000000,0.305086,0.186512,1.403887,0.923893,40.0000,38.5685,1.431550,0,52.3448,642,recipe_00020,1000
0,562,0.019000,0.045000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.401811,0.245392,0.000000,0.000000,0.302220,0.185588,1.403887,0.929039,40.0000,38.5470,1.453003,0,52.7311,650,recipe_00020,1000
0,563,0.019000,0.047000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.395173,0.241014,0.000000,0.000000,0.292627,0.179297,1.403887,0.929039,40.0000,38.5210,1.479024,0,52.9193,652,recipe_00020,1000
0,564,0.019000,0.049000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.383684,0.233520,0.000000,0.000000,0.276912,0.169422,1.401981,0.929039,40.0000,38.5068,1.493159,0,53.0001,652,recipe_00020,1000
0,565,0.019000,0.051000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.370060,0.224650,0.000000,0.000000,0.256719,0.157133,1.413736,0.929039,40.0000,38.5126,1.487407,0,53.0646,654,recipe_00020,1000
0,566,0.019000,0.053000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.354859,0.214855,0.000000,0.000000,0.235203,0.142711,1.437725,0.929039,40.0000,38.5362,1.463808,0,52.9755,652,recipe_00020,1000
0,567,0.019000,0.055000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.336166,0.202680,0.000000,0.000000,0.209318,0.127168,1.450808,0.919320,40.0000,38.5645,1.435489,0,52.8697,652,recipe_00020,1000
0,568,0.019000,0.057000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,8,0.316586,0.186898,0.000000,0.000000,0.188690,0.111171,1.436570,0.890134,40.0000,38.5649,1.435085,0,53.4117,682,recipe_00020,1000
0,569,0.019000,0.059000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,8,0.336869,0.190060,0.000000,0.000000,0.197650,0.108705,1.531283,0.924807,40.0000,38.5575,1.442526,0,53.9607,708,recipe_00020,1000
0,570,0.019000,0.061000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,7,0.380897,0.207244,0.000000,0.000000,0.230244,0.120012,1.712518,1.013134,40.0000,38.5577,1.442328,0,54.0946,714,recipe_00020,1000
0,571,0.019000,0.063000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,8,0.417352,0.222916,0.000000,0.000000,0.264965,0.133856,1.833397,1.063959,40.0000,38.5666,1.433408,0,53.7842,700,recipe_00020,1000
0,572,0.019000,0.065000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,8,0.449393,0.238564,0.000000,0.000000,0.299780,0.151173,1.895826,1.104112,40.0000,38.5818,1.418203,0,53.0305,664,recipe_00020,1000
0,573,0.019000,0.067000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.487029,0.260940,0.000000,0.000000,0.340883,0.173230,1.919523,1.132736,40.0000,38.5740,1.426015,0,52.8597,650,recipe_00020,1000
0,574,0.019000,0.069000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.529532,0.289110,0.000000,0.000000,0.389401,0.201326,1.962065,1.174295,40.0000,38.5512,1.448758,0,52.9940,652,recipe_00020,1000
0,575,0.019000,0.071000,0.000000,0.0000,0.0000,1.0000,5.7780,5436.0,5.9460,20.240,0.1840,6,0.569479,0.315949,0.000000,0.000000,0.440140,0.231160,2.002792,1.218911,40.0000,38.5354,1.464603,0,53.0202,652,recipe_00020,1000
